SCHCD,Tch_Male,Tch_Female,Tch_NR,HeadTch,GradAbove,TchWithProf,DaysInvld,TchInvld
7070310907,0,38,0,0,38,38,1093,38
7070310908,11,63,0,1,73,74,62,2
7070310909,11,69,0,0,79,80,0,0
7070311001,2,8,0,1,10,10,0,0
7070311101,13,95,0,1,105,108,703,89
7070311102,6,36,0,0,42,42,0,0
7070311103,3,11,0,0,13,14,15,1
7070311301,3,102,0,0,104,105,0,0
7070311302,1,8,0,0,9,9,0,0
7070311303,0,9,0,1,8,9,10,1
7070311304,6,30,0,0,35,36,0,0
7070311401,1,19,0,0,19,20,500,20
7070311402,0,12,0,0,12,12,0,0
7070311403,1,24,0,0,24,25,1008,24
7070311404,0,35,0,0,35,35,0,0
7070311405,0,13,0,0,13,13,0,0
7070311406,0,9,0,1,7,9,0,0
7070311407,4,36,0,1,40,40,0,0
7070311701,10,71,0,0,80,81,0,0
7070311702,5,30,0,0,35,35,0,0
7070311703,0,14,0,1,14,14,0,0
7070311704,7,92,0,0,98,99,0,0
7070311705,13,80,0,2,88,93,900,4
7070311801,0,40,0,0,39,40,0,0
7070311802,6,55,0,0,59,61,0,0
7070311803,6,54,0,1,59,60,0,0
7070311901,0,13,0,0,13,13,0,0
7070311902,0,8,0,1,8,8,0,0
7070311903,1,13,0,0,13,14,315,9
7070311904,0,26,0,0,25,26,0,0
7070312101,1,14,0,0,10,15,360,15
7070312102,2,13,0,0,15,15,0,0
7070312103,6,26,0,0,29,32,0,0
7070312202,0,15,0,0,14,15,0,0
7070312203,0,9,0,1,9,9,0,0
7070312204,5,15,0,0,20,20,0,0
7070312205,2,12,0,1,14,14,187,7
7070312206,2,13,0,0,12,15,0,0
7070312207,4,15,0,0,19,19,64,12
7070312208,3,13,0,0,14,16,0,0
7070312209,6,11,0,0,16,17,0,0
7070312211,2,13,0,0,11,15,0,0
7070312301,1,24,0,0,25,25,0,0
7070312302,12,122,0,0,131,134,78,1
7070312303,5,36,0,0,41,41,1025,41
7070312304,11,73,0,0,79,84,1975,84
7070312305,6,49,0,0,54,55,49,5
7070312306,7,37,0,0,43,44,0,0
7070312307,0,46,0,0,46,46,0,0
7070312308,3,65,0,0,68,68,0,0
7070312309,2,34,0,0,36,36,0,0
7070312310,4,20,0,0,22,24,95,3
7070312311,2,7,0,0,9,9,0,0
7070312312,1,10,0,1,11,11,0,0
7070312313,2,33,0,0,35,35,898,35
7070312314,1,109,0,0,106,110,50,1
7070312315,3,54,0,0,56,57,0,0
7070312316,3,14,0,0,13,17,0,0
7070312401,1,10,0,1,11,11,0,0
7070312402,2,7,0,1,8,9,0,0
7070312403,0,11,0,1,11,11,0,0
7070312404,2,14,0,0,16,16,18,1
7070312405,13,49,0,0,62,62,0,0
7070312406,6,19,0,0,25,25,0,0
7070312407,2,8,0,1,10,10,0,0
7070312408,1,11,0,1,11,12,0,0
7070312409,4,12,0,0,16,16,0,0
7070312410,1,6,0,1,7,7,0,0
7070312411,0,10,0,1,10,10,0,0
7070312412,1,15,0,0,14,16,14,8
7070312413,2,14,0,0,15,16,0,0
7070312414,0,10,0,0,10,10,0,0
7070312501,1,10,0,1,11,11,0,0
7070312502,0,25,0,0,25,25,162,25
7070312503,4,36,0,0,40,40,0,0
7070312504,17,75,0,0,86,92,0,0
7070312505,8,44,0,0,52,52,0,0
7070312506,4,28,0,0,25,32,0,0
7070312507,5,11,0,0,16,16,700,14
7070312508,0,11,0,1,11,11,0,0
7070312509,1,13,0,0,13,14,0,0
7070312510,10,31,0,0,41,41,0,0
7070312511,2,74,0,0,76,76,0,0
7070312512,2,15,0,0,16,17,0,0
7070312513,1,10,0,1,10,11,0,0
7070312514,5,6,0,1,11,11,0,0
7070312601,1,12,0,1,13,13,0,0
7070312602,1,13,0,0,14,14,20,2
7070312603,1,8,0,1,9,9,68,9
7070312604,5,17,0,0,22,22,167,20
7070312605,0,10,0,0,9,10,0,0
7070312606,1,14,0,0,15,15,106,11
7070312607,1,23,0,0,24,24,0,0
7070312701,5,61,0,0,53,66,0,0
7070312702,0,27,0,1,27,27,0,0
7070312703,1,10,0,1,11,11,0,0
7070312704,1,10,0,1,11,11,0,0
7070312705,1,14,0,1,14,15,0,0
7070312706,1,8,0,1,9,9,0,0
7070312707,17,84,0,0,99,101,0,0
7070312801,0,9,0,1,9,9,0,0
7070312803,0,10,0,1,10,10,0,0
7070312804,0,16,0,1,16,16,0,0
7070312805,1,23,0,0,24,24,0,0
7070312806,3,13,0,0,16,16,690,16
7070313501,1,9,0,1,8,10,80,10
7070313502,2,10,0,1,10,12,0,0
7070313601,4,25,0,0,29,29,0,0
7070313602,5,8,0,1,12,13,0,0
7070313603,2,13,0,1,15,15,180,15
7070313604,1,4,0,0,3,5,10,1
7070313605,0,10,0,0,10,10,0,0
7070313606,5,5,0,1,5,10,0,0
7070314801,0,8,0,1,8,8,0,0
7070314901,1,8,0,0,8,9,0,0
7070315001,0,9,0,0,7,9,0,0
7070403001,12,14,0,0,20,26,0,0
7070403002,1,24,0,1,20,25,0,0
7070403003,0,16,0,0,8,16,0,0
7070403004,0,22,0,1,19,22,157,14
7070403005,7,19,0,1,21,26,0,0
7070403006,2,0,0,0,2,2,0,0
7070403007,7,0,0,1,5,7,0,0
7070403101,0,19,0,1,17,19,0,0
7070403102,15,0,0,0,13,15,0,0
7070403103,0,38,0,0,32,38,21,2
7070403104,34,2,0,0,32,36,0,0
7070403105,2,24,0,1,20,26,94,19
7070403106,17,8,0,1,23,25,0,0
7070403107,0,13,0,1,11,13,0,0
7070403108,11,2,0,1,11,13,0,0
7070403201,5,17,0,1,16,22,5,1
7070403202,15,1,0,1,9,16,0,0
7070403203,0,20,0,1,17,20,11,3
7070403204,6,7,0,0,10,13,0,0
7070404101,0,42,0,1,33,42,0,0
7070404102,14,10,0,1,18,24,0,0
7070404103,1,21,0,1,20,22,0,0
7070404104,0,13,0,1,11,13,0,0
7070404105,7,5,0,1,9,12,15,1
7070404201,6,5,0,1,9,11,0,0
7070404202,0,12,0,1,12,12,0,0
7070404203,10,6,0,1,13,16,0,0
7070404204,1,22,0,1,23,23,0,0
7070404205,16,2,0,1,16,18,0,0
7070404206,1,23,0,1,23,24,0,0
7070404301,8,9,0,1,10,17,0,0
7070404302,0,16,0,1,14,16,0,0
7070404303,29,12,0,1,24,41,0,0
7070404304,12,3,0,1,15,15,0,0
7070404305,1,15,0,1,12,16,0,0
7070404306,0,15,0,1,12,15,0,0
7070404307,7,5,0,1,8,12,0,0
7070404401,12,14,0,1,13,26,0,0
7070405701,1,22,0,1,21,23,0,0
7070405801,0,5,0,1,5,5,0,0
7070405802,3,14,0,1,15,17,0,0
7070405803,0,12,0,1,11,12,0,0
7070405804,3,4,0,1,3,7,0,0
7070409301,4,29,0,0,17,33,0,0
7070409302,14,6,0,1,9,20,15,1
7070409401,9,13,0,1,19,22,116,18
7070409402,0,12,0,1,10,12,0,0
7070409403,5,6,0,1,4,11,0,0
7070409404,3,9,0,1,11,12,0,0
7070409405,5,5,0,0,5,10,0,0
7070409406,5,31,0,1,15,36,0,0
7070409407,13,16,0,0,8,29,0,0
7070409408,3,4,0,1,4,7,0,0
7070409501,0,12,0,1,9,12,30,6
7070409502,0,15,0,1,11,15,3,1
7070409503,4,2,0,1,3,6,0,0
7070409504,1,11,0,1,8,12,0,0
7070409505,8,2,0,1,3,10,0,0
7070409506,0,5,0,1,2,5,0,0
7070409507,2,3,0,1,5,5,0,0
7070409601,1,4,0,1,5,5,0,0
7070409602,2,5,0,1,6,7,0,0
7070409603,1,3,0,1,4,4,0,0
7070409604,0,5,0,1,5,5,0,0
7070409605,3,18,0,1,8,21,0,0
7070409606,11,7,0,1,8,18,5,1
7070409607,2,4,0,1,4,6,0,0
7070409701,1,13,0,0,12,14,0,0
7070409702,2,19,0,0,15,21,0,0
7070409703,1,4,0,1,5,5,0,0
7070409704,1,8,0,1,8,9,0,0
7070409705,0,9,0,1,8,9,0,0
7070409706,3,9,0,1,8,12,3,1
7070409801,5,12,0,1,16,17,46,9
7070409802,7,0,0,1,7,7,0,0
7070409803,0,7,0,0,4,7,0,0
7070409901,2,9,0,1,9,11,0,0
7070409902,1,10,0,1,6,11,0,0
7070409903,0,12,0,1,12,12,0,0
7070409904,1,5,0,1,6,6,0,0
7070409905,0,4,0,0,4,4,0,0
7070409906,0,11,0,1,6,11,0,0
7070410001,0,11,0,1,9,11,0,0
7070410002,1,5,0,0,5,6,0,0
7070410003,0,10,0,1,10,10,0,0
7070410101,8,4,0,1,9,12,0,0
7070410102,2,11,0,1,10,13,0,0
7070410103,3,12,0,1,11,15,15,1
7070410104,3,18,0,1,17,21,30,2
7070410201,12,0,0,1,7,12,48,12
7070410202,0,17,0,1,9,17,0,0
7070410203,8,0,0,1,8,8,0,0
7070410204,0,11,0,1,7,11,0,0
7070410205,9,0,0,1,8,9,0,0
7070410206,0,19,0,1,19,19,0,0
7070410301,6,9,0,1,13,15,0,0
7070410302,4,3,0,1,7,7,0,0
7070410303,0,11,0,1,9,11,0,0
7070410304,0,5,0,1,5,5,0,0
7070410401,1,14,0,1,13,15,0,0
7070410402,6,5,0,1,6,11,0,0
7070410403,0,11,0,1,7,11,0,0
7070410404,3,3,0,1,3,6,0,0
7070410405,0,10,0,1,9,10,0,0
7070410406,2,9,0,1,9,11,10,1
7070410407,4,7,0,1,8,11,0,0
7070410408,0,11,0,1,10,11,0,0
7070410501,0,7,0,1,7,7,0,0
7070410502,2,16,0,1,18,18,10,1
7070410503,1,13,0,1,8,14,0,0
7070410504,0,14,0,1,13,14,20,1
7070410505,6,10,0,1,13,16,0,0
7070410506,4,6,0,1,7,10,19,1
7070410601,1,10,0,1,8,11,0,0
7070410602,4,9,0,1,11,13,0,0
7070410603,0,17,0,1,15,17,8,8
7070410604,1,10,0,1,9,11,0,0
7070410701,7,3,0,1,10,10,0,0
7070410702,4,2,0,1,2,6,0,0
7070410703,0,9,0,1,9,9,0,0
7070410704,7,1,0,0,7,8,4,3
7070410705,0,22,0,1,17,22,0,0
7070410706,0,15,0,1,15,15,40,1
7070410707,3,8,0,1,10,11,0,0
7070410801,4,4,0,1,8,8,0,0
7070410802,0,11,0,1,11,11,152,5
7070410803,9,3,0,1,6,12,0,0
7070410804,0,15,0,1,10,15,0,0
7070410901,0,5,0,1,5,5,0,0
7070410902,0,5,0,1,5,5,6,1
7070410903,0,5,0,1,4,5,0,0
7070410904,0,9,0,1,6,9,0,0
7070410905,1,4,0,1,5,5,0,0
7070411010,4,3,0,1,7,7,0,0
7070411101,1,8,0,1,7,9,0,0
7070411102,0,16,0,1,15,16,0,0
7070411103,0,11,0,1,11,11,0,0
7070411104,8,3,0,1,9,11,0,0
7070411201,0,6,0,1,5,6,0,0
7070411202,2,6,0,1,8,8,0,0
7070411203,2,10,0,1,9,12,60,5
7070411204,0,11,0,1,11,11,0,0
7070411301,0,12,0,1,8,12,0,0
7070411401,0,5,0,1,4,5,0,0
7070411402,4,1,0,1,4,5,0,0
7070411403,1,4,0,1,5,5,0,0
7070411404,0,5,0,1,5,5,0,0
7070411405,3,3,0,1,4,6,0,0
7070411406,0,11,0,1,9,11,0,0
7070411407,2,3,0,1,4,5,0,0
7070411408,0,5,0,1,5,5,0,0
7070411409,0,16,0,1,13,16,0,0
7070411501,4,2,0,1,5,6,0,0
7070411502,2,2,0,1,3,4,0,0
7070411503,0,10,0,1,10,10,0,0
7070411505,15,3,0,1,7,18,0,0
7070411506,0,15,0,1,15,15,0,0
7070411601,1,22,0,1,13,23,0,0
7070411602,0,20,0,1,19,20,0,0
7070411701,2,3,0,1,4,5,0,0
7070411702,5,12,0,1,13,17,0,0
7070411703,0,10,0,1,8,10,10,1
7070411704,0,16,0,1,14,16,0,0
7070411705,2,18,0,1,19,20,0,0
7070411706,0,11,0,1,8,11,0,0
7070411707,2,6,0,1,7,8,0,0
7070411708,0,11,0,1,10,11,0,0
7070411709,1,14,0,1,15,15,0,0
7070411710,0,5,0,1,4,5,0,0
7070411801,17,1,0,1,11,18,0,0
7070411802,5,0,0,1,4,5,0,0
7070411803,5,18,0,0,22,23,6,2
7070411901,0,14,0,1,11,14,0,0
7070411902,4,6,0,0,10,10,0,0
7070411903,7,4,0,1,8,11,40,5
7070411904,0,10,0,0,9,10,10,2
7070412101,19,7,0,0,25,26,0,0
7070412102,25,6,0,1,14,31,198,20
7070412201,18,13,0,0,13,31,0,0
7070412202,4,28,0,1,21,32,12,1
7070412203,12,1,0,1,9,13,7,3
7070412204,16,11,0,0,13,27,0,0
7070412205,12,2,0,1,11,14,0,0
7070412206,4,32,0,1,17,36,0,0
7070412207,15,22,0,1,31,37,30,1
7070412208,2,3,0,1,5,5,0,0
7070412209,3,2,0,1,4,5,20,4
7070412301,5,6,0,1,6,11,0,0
7070412302,1,10,0,1,10,11,24,8
7070412303,0,16,0,1,14,16,0,0
7070412304,0,12,0,1,11,12,0,0
7070412305,6,10,0,1,9,16,225,5
7070412306,2,15,0,1,12,17,0,0
7070412307,0,20,0,1,18,20,0,0
7070412308,13,0,0,0,10,13,0,0
7070412309,2,14,0,0,8,16,0,0
7070412401,7,16,0,1,17,23,75,9
7070412402,13,15,0,1,26,28,0,0
7070412403,0,35,0,1,23,35,0,0
7070412404,13,5,0,0,15,18,0,0
7070412405,0,31,0,1,29,31,15,1
7070412406,14,4,0,1,13,18,0,0
7070412501,28,7,0,1,20,35,138,20
7070412502,13,26,0,0,25,39,0,0
7070412503,12,2,0,0,7,14,0,0
7070412601,12,9,0,0,19,21,79,15
7070412602,0,32,0,1,29,32,0,0
7070412701,8,3,0,1,7,11,0,0
7070412702,0,15,0,0,12,15,4,1
7070412801,2,14,0,0,15,16,0,0
7070412802,8,0,0,1,7,8,0,0
7070412803,0,11,0,1,10,11,0,0
7070412804,13,3,0,1,12,16,0,0
7070412805,0,16,0,1,13,16,47,10
7070412806,3,23,0,0,22,26,43,5
7070412807,24,2,0,1,16,26,0,0
7070412808,0,14,0,1,13,14,0,0
7070413501,0,18,0,1,14,18,0,0
7070413502,13,5,0,1,4,18,0,0
7070413503,0,15,0,1,14,15,0,0
7070413504,11,3,0,1,14,14,0,0
7070413505,3,33,0,1,33,36,0,0
7070413506,14,17,0,1,19,31,33,13
7070507401,0,14,0,1,4,14,0,0
7070509601,0,3,0,1,3,3,70,1
7070510301,0,3,0,0,3,3,0,0
7070511401,0,15,0,0,14,15,0,0
7070603001,0,5,0,1,5,5,0,0
7070603002,0,9,0,1,3,9,0,0
7070603003,2,4,0,1,2,6,0,0
7070603202,1,5,0,0,5,6,0,0
7070604301,2,4,0,1,6,6,0,0
7070604302,0,5,0,1,5,5,100,5
7070604303,0,5,0,1,5,5,0,0
7070604304,2,7,0,1,4,9,0,0
7070604305,0,6,0,1,5,6,0,0
7070604307,0,5,0,1,5,5,0,0
7070604308,0,4,0,0,4,4,82,4
7070604309,2,5,0,1,2,7,0,0
7070604311,1,4,0,1,1,5,0,0
7070604312,1,1,0,1,0,2,0,0
7070604313,1,4,0,1,1,5,0,0
7070604401,0,5,0,1,5,5,0,0
7070604402,0,11,0,1,2,11,0,0
7070605701,0,6,0,1,5,6,0,0
7070607401,0,5,0,1,4,5,10,1
7070609301,0,5,0,1,5,5,0,0
7070609701,1,4,0,1,0,5,0,0
7070609702,0,4,0,1,4,4,0,0
7070609703,0,5,0,1,5,5,0,0
7070609901,0,5,0,1,5,5,0,0
7070609902,0,5,0,1,3,5,0,0
7070610101,0,5,0,1,5,5,0,0
7070610201,1,4,0,1,5,5,0,0
7070610202,0,5,0,1,5,5,0,0
7070610203,1,15,0,1,15,16,0,0
7070610801,0,5,0,1,5,5,0,0
7070610901,0,2,0,1,2,2,0,0
7070610902,0,2,0,1,2,2,0,0
7070610903,0,5,0,1,5,5,0,0
7070611301,0,5,0,1,5,5,0,0
7070611302,0,4,0,1,4,4,0,0
7070611401,0,5,0,1,2,5,0,0
7070611402,0,7,0,1,7,7,0,0
7070611501,0,5,0,1,5,5,0,0
7070611502,0,12,0,1,6,12,0,0
7070611503,0,5,0,1,5,5,0,0
7070611701,0,4,0,1,4,4,0,0
7070612101,0,4,0,1,2,4,0,0
7070612102,3,1,0,0,0,4,0,0
7070612103,0,5,0,1,5,5,0,0
7070612201,1,4,0,1,0,5,0,0
7070612202,2,9,0,1,9,11,0,0
7070612203,3,2,0,1,2,5,0,0
7070612204,0,5,0,1,4,5,0,0
7070612205,0,6,0,1,5,6,0,0
7070612206,0,5,0,1,5,5,0,0
7070612207,1,4,0,1,5,5,0,0
7070612208,1,3,0,1,4,4,0,0
7070612209,0,5,0,1,5,5,0,0
7070612210,0,5,0,1,5,5,0,0
7070612211,0,4,0,0,3,4,3,3
7070612212,1,4,0,1,4,5,0,0
7070612213,0,5,0,1,5,5,100,5
7070612214,0,10,0,1,9,10,100,10
7070612215,0,5,0,1,4,5,0,0
7070612216,0,5,0,1,3,5,0,0
7070612301,0,6,0,1,6,6,0,0
7070612302,0,5,0,1,5,5,0,0
7070612401,1,6,0,1,1,7,0,0
7070612402,1,4,0,1,1,5,0,0
7070612501,2,2,0,0,4,4,0,0
7070612504,0,4,0,0,4,4,0,0
7070612505,0,5,0,1,4,5,0,0
7070612702,0,5,0,1,5,5,0,0
7070612703,1,4,0,1,0,5,0,0
7070612704,0,5,0,1,4,5,0,0
7070612705,0,5,0,1,4,5,0,0
7070612706,2,4,0,1,5,6,0,0
7070612707,0,5,0,1,3,5,0,0
7070612708,0,6,0,1,6,6,0,0
7070612709,0,4,0,0,4,4,0,0
7070612710,1,3,0,0,2,4,0,0
7070612711,0,5,0,0,0,5,80,5
7070612801,2,3,0,1,0,5,0,0
7070612802,0,5,0,1,5,5,0,0
7070612803,0,8,0,1,7,8,0,0
7070612804,0,6,0,1,6,6,0,0
7070612805,0,5,0,1,1,5,0,0
7070613501,0,4,0,0,4,4,0,0
7070613502,0,6,0,1,3,6,0,0
7070613503,0,6,0,1,0,6,0,0
7070613504,1,8,0,1,3,9,0,0
7070613505,0,5,0,1,3,5,0,0
7070613506,0,5,0,1,0,5,0,0
7070613507,0,5,0,1,0,5,0,0
7070614601,2,4,0,1,6,6,0,0
7070614603,0,5,0,1,0,5,0,0
7070614604,2,4,0,1,1,6,0,0
7070614801,0,4,0,0,3,4,0,0
7070614802,1,4,0,1,5,5,0,0
7070614803,1,4,0,1,3,5,0,0
7070614804,1,4,0,1,5,5,5,1
7070614805,1,9,0,1,5,10,8,8
7070615001,0,10,0,1,10,10,20,1
7070904101,23,49,0,1,70,72,66,4
7070910601,24,58,0,1,81,82,48,4
7070911802,39,97,0,2,133,136,0,0
7070912402,27,78,0,0,102,105,0,0
7080111001,56,0,0,0,54,56,0,0
7080111002,0,30,0,0,30,30,952,30
7080111003,1,62,0,0,62,63,39,9
7080111004,31,1,0,0,32,32,125,22
7080112901,6,41,0,0,47,47,3,1
7080112902,43,1,0,0,44,44,0,0
7080113001,12,16,0,0,28,28,5,1
7080113101,0,86,0,0,86,86,65,9
7080113102,0,79,0,0,76,79,0,0
7080113103,52,0,0,0,52,52,10,2
7080113104,58,0,0,0,58,58,0,0
7080113301,0,15,0,0,15,15,0,0
7080113302,0,7,0,0,6,7,23,4
7080113303,8,1,0,0,9,9,0,0
7080113304,12,2,0,0,14,14,0,0
7080113305,33,9,0,0,42,42,0,0
7080113306,11,4,0,0,15,15,0,0
7080113307,10,3,0,0,13,13,0,0
7080113308,14,0,0,0,14,14,34,13
7080113309,20,3,0,0,22,23,0,0
7080113310,15,6,0,0,21,21,0,0
7080113311,15,11,0,0,25,26,0,0
7080113312,8,2,0,0,10,10,0,0
7080113313,19,0,0,0,19,19,220,1
7080113314,11,5,0,0,16,16,0,0
7080113315,0,51,0,0,48,51,0,0
7080113401,11,33,0,0,38,44,0,0
7080113402,4,40,0,0,44,44,0,0
7080113403,29,14,0,0,43,43,0,0
7080113404,26,4,0,0,29,30,5,1
7080113405,37,0,0,0,37,37,0,0
7080113601,17,47,0,0,64,64,0,0
7080113602,1,34,0,0,35,35,0,0
7080113603,15,13,0,0,28,28,8,8
7080113604,16,18,0,0,34,34,0,0
7080113605,20,37,0,0,57,57,0,0
7080113606,39,0,0,0,39,39,7,1
7080113701,5,36,0,0,41,41,0,0
7080113702,46,2,0,0,48,48,0,0
7080113801,1,35,0,0,36,36,0,0
7080113802,48,1,0,0,49,49,0,0
7080113803,0,60,0,0,60,60,0,0
7080113804,50,0,0,0,50,50,980,49
7080113805,0,70,0,0,69,70,0,0
7080113806,1,70,0,0,70,71,482,29
7080113807,60,2,0,0,62,62,0,0
7080113808,29,23,0,0,48,52,0,0
7080113809,33,4,0,0,37,37,156,5
7080113901,0,29,0,0,28,29,0,0
7080113902,27,1,0,0,28,28,9,3
7080113903,0,20,0,0,20,20,0,0
7080113904,17,0,0,0,17,17,0,0
7080114001,19,7,0,0,23,26,30,1
7080114002,29,2,0,0,31,31,0,0
7080114003,14,5,0,0,19,19,0,0
7080114004,0,35,0,0,35,35,0,0
7080114005,29,23,0,0,51,52,90,2
7080114006,1,18,0,0,18,19,30,6
7080114007,1,18,0,0,18,19,60,1
7080114008,1,22,0,0,23,23,0,0
7080114009,22,1,0,0,23,23,4,1
7080114010,18,0,0,0,18,18,242,9
7080114011,14,0,0,0,13,14,7,1
7080114012,15,1,0,0,16,16,0,0
7080114013,15,4,0,0,19,19,0,0
7080114014,23,16,0,0,38,39,375,33
7080114101,20,12,0,0,31,32,60,1
7080114102,14,10,0,0,24,24,0,0
7080114103,1,60,0,0,61,61,750,46
7080114104,50,8,0,0,58,58,123,25
7080114201,1,51,0,0,50,52,0,0
7080114202,0,66,0,0,63,66,1,1
7080114203,39,0,0,0,39,39,0,0
7080114204,43,0,0,0,43,43,0,0
7080114301,21,0,0,0,21,21,75,20
7080114302,0,30,0,0,30,30,0,0
7080114303,0,75,0,0,73,75,53,3
7080114304,56,1,0,0,57,57,0,0
7080114401,1,87,0,0,88,88,0,0
7080114402,40,5,0,0,44,45,1,1
7080114501,1,69,0,0,64,70,1090,36
7080114502,0,61,0,0,58,61,750,30
7080114503,59,1,0,0,60,60,0,0
7080114504,63,4,0,0,60,67,187,61
7080114601,0,46,0,0,46,46,106,5
7080114602,46,0,0,0,46,46,172,38
7080114701,74,2,0,0,71,76,212,65
7080114702,1,59,0,0,60,60,0,0
7080114801,32,41,0,0,73,73,0,0
7080115001,2,32,0,0,34,34,241,28
7080115002,18,0,0,0,18,18,0,0
7080115101,22,35,0,0,51,57,0,0
7080115102,20,1,0,0,21,21,0,0
7080115103,0,32,0,0,27,32,204,1
7080115201,0,58,0,0,58,58,140,5
7080115202,15,3,0,0,18,18,0,0
7080115203,50,6,0,0,53,56,25,1
7080116401,16,25,0,0,38,41,1215,27
7080116501,10,49,0,0,59,59,5,1
7080116601,7,30,0,0,36,37,0,0
7080116602,25,7,0,0,32,32,258,6
7080116701,20,37,0,0,57,57,0,0
7080116702,12,24,0,0,33,36,76,12
7080116703,22,53,0,0,73,75,301,30
7080116704,15,34,0,0,47,49,0,0
7080116705,0,22,0,0,22,22,84,8
7080116706,19,10,0,0,29,29,5,1
7080116707,23,27,0,0,48,50,0,0
7080116708,8,12,0,0,20,20,0,0
7080116801,8,35,0,0,39,43,558,20
7080116802,11,41,0,0,46,52,0,0
7080116803,28,3,0,0,31,31,0,0
7080117201,11,20,0,0,31,31,118,19
7080117202,1,44,0,0,43,45,0,0
7080117203,24,1,0,0,25,25,0,0
7080117204,1,30,0,0,31,31,0,0
7080117205,19,7,0,0,26,26,220,1
7080117401,22,3,0,0,25,25,0,0
7080117402,1,50,0,0,51,51,0,0
070801DC101,0,39,0,0,39,39,5,1
070801DC102,35,0,0,0,30,35,0,0
070801DC501,17,15,0,0,28,32,5280,24
070801ND801,8,13,0,0,21,21,0,0
070801ND802,0,34,0,0,32,34,4,1
070801ND803,0,44,0,0,43,44,0,0
070801ND804,0,42,0,0,42,42,225,1
070801ND805,24,7,0,0,30,31,0,0
070801ND806,29,8,0,0,37,37,0,0
070801ND807,27,7,0,0,31,34,520,26
7080200601,11,48,0,0,59,59,0,0
7080200801,6,13,0,0,19,19,0,0
7080200802,14,24,0,1,37,38,0,0
7080216701,8,0,0,1,8,8,0,0
7080216702,2,6,0,0,8,8,0,0
7080216703,3,1,0,0,4,4,0,0
7080216704,1,22,0,0,23,23,0,0
7080216705,4,23,0,0,26,27,0,0
7080216706,2,24,0,0,26,26,316,3
7080216801,5,22,0,1,27,27,2,1
070802DC101,1,10,0,1,11,11,0,0
070802DC102,11,7,0,0,17,18,0,0
070802DC301,6,18,0,0,23,24,0,0
070802DC801,0,58,0,0,58,58,0,0
070802ND801,1,11,0,1,12,12,0,0
070802ND802,4,31,0,0,35,35,0,0
7080311001,0,9,0,1,9,9,0,0
7080311002,0,8,0,1,8,8,225,8
7080312001,0,11,0,1,9,11,0,0
7080312201,10,27,0,0,34,37,0,0
7080312901,0,12,0,1,12,12,206,12
7080312902,1,7,0,1,1,8,0,0
7080312903,0,12,0,1,12,12,252,12
7080312904,10,20,0,0,30,30,150,30
7080312905,3,92,0,0,87,95,3230,95
7080313001,0,10,0,1,10,10,0,0
7080313002,1,21,0,0,19,22,0,0
7080313003,2,69,0,0,71,71,0,0
7080313101,0,11,0,1,11,11,0,0
7080313102,0,11,0,1,10,11,0,0
7080313103,2,19,0,1,20,21,0,0
7080313201,1,10,0,1,10,11,0,0
7080313202,2,13,0,1,14,15,0,0
7080313203,0,9,0,1,7,9,0,0
7080313204,0,13,0,1,11,13,13,13
7080313205,2,18,0,0,20,20,440,20
7080313206,0,15,0,1,13,15,0,0
7080313207,1,8,0,1,9,9,0,0
7080313208,0,11,0,1,10,11,0,0
7080313209,0,14,0,1,14,14,0,0
7080313301,2,9,0,1,8,11,0,0
7080313302,0,12,0,1,11,12,0,0
7080313303,1,11,0,0,12,12,16,1
7080313305,5,20,0,1,25,25,0,0
7080313306,4,13,0,0,11,17,0,0
7080313401,9,31,0,0,39,40,526,40
7080313402,2,12,0,0,11,14,0,0
7080313403,3,13,0,0,14,16,184,16
7080313404,3,18,0,1,21,21,0,0
7080313405,6,14,0,0,19,20,0,0
7080313407,3,51,0,0,46,54,0,0
7080313408,6,12,0,0,17,18,0,0
7080313409,4,13,0,0,17,17,0,0
7080313410,1,10,0,0,9,11,0,0
7080313411,14,66,0,0,76,80,0,0
7080313412,1,15,0,0,8,16,0,0
7080313413,1,17,0,0,13,18,165,11
7080313414,5,14,0,0,19,19,0,0
7080313415,7,16,0,0,17,23,0,0
7080313601,0,57,0,0,56,57,220,1
7080313602,3,16,0,1,18,19,0,0
7080313603,2,57,0,0,58,59,0,0
7080313604,2,35,0,0,34,37,0,0
7080313605,0,42,0,0,42,42,1134,42
7080313606,4,57,0,0,56,61,2,1
7080313607,4,28,0,0,32,32,0,0
7080313608,7,66,0,0,72,73,0,0
7080313609,2,17,0,0,19,19,180,18
7080313610,0,80,0,1,80,80,0,0
7080313611,1,27,0,0,28,28,0,0
7080313612,5,39,0,2,44,44,0,0
7080313613,8,65,0,0,69,73,0,0
7080313614,6,44,0,0,50,50,0,0
7080313615,9,38,0,0,42,47,0,0
7080313616,4,80,0,0,82,84,134,4
7080313617,11,97,0,2,108,108,0,0
7080313618,14,72,0,0,86,86,0,0
7080313619,10,58,0,0,68,68,0,0
7080313620,13,146,0,0,156,159,0,0
7080313621,0,38,0,0,38,38,0,0
7080313622,18,98,0,0,110,116,0,0
7080313623,1,14,0,0,15,15,0,0
7080313624,4,22,0,0,26,26,0,0
7080313625,10,64,0,0,74,74,165,4
7080313626,2,32,0,0,31,34,0,0
7080313627,9,42,0,0,49,51,52,15
7080313628,9,75,0,1,84,84,0,0
7080313629,7,28,0,2,35,35,468,34
